id	date	class	matched	source	document	line	text
GIT-22f4d873	2026-07-20	C4	qualified	git	c8f8e4e1	-	Adversarial review: scope the reproducibility claim, publish the 560T recipe, label report form (F-9, F-8) F-9 (TR-3 -> v1.6) — the executive summary claimed the artifact is "re-derivable byte-for-byte by anyone", while §2 of the SAME report already documented a host-level drift event in which identical source produced a different artifact on a differently-provisioned host. That is an internal con [...truncated]
GIT-2811c328	2026-07-20	C2	propagation	git	817ee95f	-	Adversarial review: close F-3, F-5, F-52; hedge F-43; add the second instrument F-3 (TR-11 -> v1.2) — the reduced-rung ladder was not independently reproducible from what we published, in two ways. §4b listed each rung as an ascending index SET, but the instance is ORDERED (orbit rows in spec order), and order is load-bearing because the rung's budget B0 comes from a first-completion DFS that scan [...truncated]
GIT-12b83bdb	2026-07-19	C3	consistency	git	03d27b12	-	reports: adversarial-review factual fixes (attribution, arithmetic, consistency, fig regen) - Attribution: biroco.com -> S.J. Marshall/Joel Biroco (was misattributed to Steve Moore); add Rissanen 1978 + Grunwald 2007 (MDL), McKay 1998, Burnside/Cauchy-Frobenius, Knuth 1975, DRAT - Arithmetic: 4.2874->4.2872%, 690.0868->690.0850, C2 marginal 4.6->4.54 bits, 126.6-bit relabel (C3 retained) - Consi [...truncated]
GIT-cd74e66	2026-07-17	C3	erratum	git	84216c8d	-	TR-11 v1.1: erratum (operator-approved) — machine-claim universal narrowed to measured scope; D64-prefix migration disclosed (S9) - 'no single purchasable machine suffices' -> 'no machine class this project provisioned sufficed' with the honest parenthetical (6-24 TiB single nodes exist commercially, untested); same fix in the abstract-adjacent S5 text - S9: the run's first ~3h ran on a D64 before [...truncated]
GIT-2c5cca05	2026-07-09	C3	corrections	git	dba0ae43	-	docs: HISTORY entry for the Jul 9-16 exact-count arc + CANONICAL_HASHES 100T archive-disposition refresh - HISTORY.md: 2026-07-09/16 entry — the f1c5 full-31 production count (launched Jul 9 post-#223 retool; 12 Spot evictions, all auto-recovered; landed Jul 16 ~06:18Z with N = 1,097,051,278,789,181,790,036,112,071,176,579,186,688; gates: /24 exact, Knuth ratio 0.999956, 32-layer Burnside pa [...truncated]
GIT-11f24a96	2026-07-16	C3	consistency	git	9c827b0a	-	docs: rename SOLVE-SUMMARY.md -> SOLVE_SUMMARY.md + update all 25 references (naming consistency) Only hyphenated MD in the repo; renamed to underscore for consistency. Updated every reference (README, CLAUDE.md, GUIDE, LEADERBOARD, ~18 docs, + solve.c/solve.py comment pointers & one help-text printf). Docs/pointers only — selftest canonical sha 403f7202 unchanged. Co-Authored-By: Claude Opus 4.8 [...truncated]
GIT-1d48cd03	2026-07-14	C3	corrected	git	21ac76b3	-	Fix punctuation and formatting in SOLVE-SUMMARY.md Corrected punctuation and formatting for clarity. 
GIT-2a6162ed	2026-07-13	C2	propagated	git	3fc0e6b1	-	TR-2 v1.12: close the N_gs stop-flag (gate 2 repaired + passed) — verdict re-affirmed The pre-registered stop-flag (v1.10) fired when N_gs was first measured directly (5.00e25) and fell outside the F11 "derived bracket" [1.03,3.57]e25. It is now CLOSED: the bracket was two point estimates with zero propagated uncertainty, never a valid confidence interval. A 4-seed direct re-measurement pools to N [...truncated]
GIT-2ed47318	2026-07-12	C3	corrections	git	00badebc	-	docs: Corpus control II — cross-tradition constraint-family specificity landing (R7) Land the pre-registered R7 corpus-control battery result as a new CRITIQUE.md subsection "Corpus control II" plus HISTORY entry, ledger update (~83 -> ~88), and the unfiltered evidence log. Core result, framed strictly as INSTRUMENT SPECIFICITY (not design): the battery flags the known-algorithmic recensions (Jin [...truncated]
GIT-307133a	2026-07-12	C3	corrected	git	b458df8c	-	R7: complete the pre-registered report surface before measurement (frozen design sec 6/7/10 + Amendment 1) The adversarial review (design Amendment 1, 2026-07-12) found the committed battery computationally correct but incomplete against the frozen design's report surface. Completing it after measuring would edit a frozen instrument post-observation, so these land pre-measurement. Additions only - [...truncated]
GIT-1287f9aa	2026-07-12	C3	corrected	git	581468c2	-	R7 corpus-control battery: solve.py --r7-corpus + --r7-verify (code only; measurement operator-gated) Implements the frozen R7 cross-tradition corpus-control design (roae-private/R7_CORPUS_CONTROL_DESIGN_FROZEN_2026_07_11.md, b00911b) as a solve.py-only subcommand (single-file rule; no solve.c change). - --r7-corpus: each historical ordering's own constraint family in its own representation (KW [...truncated]
GIT-1ddd1a81	2026-07-11	C3	corrections	git	5ace541d	-	R8 wave-2 batch landing: Davis dav2 results (both NULL) + C-D5 power note + Drasny D-B1 as a verified tautology (data-like) TR-10 v1.4 -> v1.5 (reports/TR10_TEXTUAL_ARCHAEOLOGY_MEASURED.md): - New Sections 3b wave-2 addendum (measured 2026-07-11, 2e9 probes): tquartet C-D9 NULL (Davis-compact quartet population-common, P(>=1)=0.876, mean 1.86, KW=1 below the mean, two-sided p=0.849) and xunslo [...truncated]
GIT-15241b79	2026-07-12	C3	correction	git	47cb938c	-	dav2_tquartet docstring: C2 -> C1 (pair-structure terminology fix; sha-neutral) The docstring's "(always, under C2; possibly not, on non-C2 corpus controls)" invoked the wrong constraint name: pair-slot-onto-pair-slot transport of the T-image needs only the pair structure, which the public taxonomy (SPECIFICATION.md) names C1; C2 is the no-5-line-transition constraint and is neither needed nor suf [...truncated]
GIT-291770f	2026-07-11	C2	propagate	git	5b748f02	-	Review follow-through (W3/W5 self-fixes): reconcile global-ledger pointer, propagate under-review + trigarray qualifiers Post-review cleanups on the W2–W14 batch, no new findings: - CRITIQUE §Observable-selection accounting: add the ~83 enterprise-wide running total (~30 discovery + families 11+13+9+12+13), killing the 30-vs-83 dangling-pointer contradiction METHODS §"Global observable ledge [...truncated]
GIT-2021c611	2026-07-11	C3	corrected	git	4258b516	-	W2: legacy narrative docs reconciled to TR discipline — authority headers, scoped percentiles, supported rarity claims - Authority note ('where this page and the TRs disagree, the reports win' — the CLAIMS_DECIDED convention, generalized) added to PROJECT_OVERVIEW, SOLVE, SOLVE-SUMMARY, MCKENNA. - Entropy percentile reconciled to CRITIQUE's corrected 12th/6th (was '13th') with the non-signif [...truncated]
GIT-10510562	2026-07-11	C4	caveats	git	5ae10d4d	-	W12 (TR-1 v1.12): deep-tail caveats travel with the quoted figures, not just METHODS Masses below ~1e-7 per-probe hit rate (ccn4 2e-8, ccn8 2.6e-7, zero-hit c2011n1) now carry the CI-degradation/starvation caveat in TR-1's table and LITERATURE_RULES_POPULATION_TESTS; README's 'to 1 in 5e7' hedged as order-of-magnitude. No values change. Co-Authored-By: Claude Fable 5 <noreply@anthropic.com> 
GIT-2a4c9998	2026-07-11	C4	qualifier	git	0ebaeb73	-	W7: state the corpus-control n plainly — two documented historical controls, superlative retired CRITIQUE's 'strongest specificity evidence in the record' replaced with an explicit n=2 scope statement (Jing Fang, Mawangdui; positive-control logic sound as far as it goes) + an invitation for further verifiable attested orderings. README's corpus-control sentence carries the same small-n qualifier. [...truncated]
GIT-1be2b7e5	2026-07-11	C3	correction	git	26454d12	-	W5: global ~83-observable multiple-comparisons ledger — standing METHODS paragraph + per-notable qualifiers METHODS gains a 'Global observable ledger' convention: per-family Bonferroni is family-scoped; the global bar is ~0.05/83 ~= 6.0e-4, and every 'notable' verdict states in place whether it clears it. TR-10 v1.4: the trigarray notable survives its family correction but NOT the global ledger (6 [...truncated]
GIT-26e83d76	2026-07-11	C3	correction	git	4bd5316e	-	docs: record the scope decision declining Davis's named-size claim unmeasured (names stay outside the instrument) Davis (2012, pp. 94-96) observes the six "big"/"small"-named hexagrams (#9/#14/#26/#28/#34/#62) sited small-big-big-big-big-small by pair-slot, a pattern King Wen satisfies. It was conditionally frozen as a follow-up population candidate (dav2_namedsize), gated on an explicit project d [...truncated]
GIT-e6ded81	2026-07-03	C3	erratum	git	f5c0d3da	-	roae.py: remove project-voice intent/design claims from analysis output; regenerate example bundle (W1 code half) Completes the W1 intent-language pass (docs half: 093814d) on the code side. roae.py's printed analysis text asserted the arranger's intent in the project's own voice ("deliberately organized around opposition", "likely to reflect intentional design", "intentionally designed with this [...truncated]
GIT-1bf20bc1	2026-07-11	C4	caveat	git	69b86d1c	-	docs: cross-reference the promoted trigram + partition-invariance Lean results Finishing touches on the 50ed728 trigram promotion (operator-approved): - SPECIFICATION.md Theorems: add the trigram-level structure theorem (within-pair {2:12,4:12,6:8}; boundary budget {1:2,2:8,3:13,4:7,6:1}; 9th-six corollary credited to McKenna & McKenna 1975; 12-of-48 S3 x C2 subgroup with the Hershock disti [...truncated]
GIT-256df166	2026-07-11	C3	corrections	git	50ed728e	-	lean: promote TrigramTheorems.lean (trigram-level structure) + TRIGRAM_STRUCTURE.md + solve.py --trigram-verify Public promotion of the verified trigram Lean program (operator-approved 2026-07-11). Statements byte-identical to the Python-verified private draft (header updated to public form only); compiles clean in the public layout on the pinned toolchain (lean 4.31.0, exit 0, zero warnings, zero [...truncated]
GIT-63b4731	2026-06-15	C3	superseded	git	0d89c8b4	-	docs: retire the refuted 9th-six 'never at 0-18' conjecture; annotate stale 11.2T positional figures with 560T-authoritative distribution The May 19, 2026 K-pilot entries in HISTORY.md carried 11.2T-era 9th-six positional figures (boundary 20 = 49.9%, 88.87% at boundaries 19/20/21, 'never at boundaries 0-18') and a conjecture that 'never at 0-18' might be derivable as a theorem from C1+C2+C5. The [...truncated]
GIT-1abf7e47	2026-07-10	C2	scope note	git	ddb07fc6	-	R10 promotion + R2-a/b: PartitionInvariance.lean to public lean/ (model-scope honest) + SAT doc/test hygiene PART A — R10 (Lean, Fable-owned): - lean/PartitionInvariance.lean: promote the verified proof (Lean 4.31.0, core only, zero sorry; compiles clean here, exit 0). Pre-promotion fixes: drifted solve.c line-number cites replaced with FUNCTION-NAME cites (analyze_solution record-packing + [...truncated]
GIT-20e91f3a	2026-07-11	C4	caveat	git	045a0baf	-	docs: Goldenberg credit-upgrade + citation anchor-link sweep (#227) Goldenberg 1975 credit-upgrade (primary text now in hand, ILL scan): - CITATIONS.md goldenberg1975: retire the stale "annotation-level / primary text unobtained" language; record read-in-full 2026-07-11 with all repo-encoded claims (G-T1..T4,T7) verified against the primary text; add C1-precedence note (earliest modern-forma [...truncated]
GIT-18620c6d	2026-07-10	C3	correction	git	d7cc5b43	-	docs: apply compute-wave results R6/R5/R11 + commit evidence (report-only, sha-neutral) R6 (COMPLETE): TR-7 §1.4 fill — replace the PENDING R-C1c paragraph with the measured circular anchor adjacency = 13.05% of C1–C5 mass (slot 32 = 7.85% reproducing the R-C1 self-gate; slot 2 = 5.20%, largest non-final slot, U-shaped A₂ histogram); ×2.0 uniform-slots / ×1.66 eligibility baseline. |C_circ| = 0.65 [...truncated]
GIT-7ab50ab	2026-07-10	C3	corrections	git	2c02a4af	-	docs: R16 CLI/doc hygiene + R14 citation corrections (docs-only, sha-neutral) R16 (doc/CLI hygiene, verified against the live argv/getenv surface): - SOLVE_C_CLI.md: PROVE_CONFIG_TIMEOUT default is 300 s per-config (0 = no limit), not "unlimited" — corrected in the ENV table + --prove-cascade note. - SOLVE_C_CLI.md: documented the 3 R3 perm-scorer env vars (SOLVE_KNUTH_SCORE_PERM, SOLVE_KNUTH_ [...truncated]
GIT-1a4df6ec	2026-07-09	C1	withdrawn	git	394adc0f	-	CITATIONS davis2012: correct the #230 regression (p.114 refutation was WITHDRAWN; D-claims WERE measured) The 2026-07-09 review (H-1) was blind to TR-10 (published 2026-07-04) having already measured all 9 Davis composites and internally withdrawn the p.114 refutation; that stale wording landed in 9c05ea5. R8-design (R8_DAVIS_PREREG §6.1) caught it. Now says: 9 composites measured (1 Bonferroni-no [...truncated]
